symbol	ID4.CTRL.T24.A_0700761761	ID4.CTRL.T24.B_0700761771	ID4.CTRL.T24.C_0700761781	ID5.LPS.T24.A_0700761791	ID5.LPS.T24.B_0700761801	ID5.LPS.T24.C_0700761811	ID6.ConA.T24.A_0700761821	ID6.ConA.T24.B_0700761831	ID6.ConA.T24.C_0700761841	ID7.MX1.T24.A_0700761851	ID7.MX1.T24.B_0700761861	ID7.MX1.T24.C_0700761871	ID9.MX3.T24.A_0700761911	ID9.MX3.T24.B_0700761921	ID9.MX3.T24.C_0700761931	ID11.MX5.T24.A_0700761971	ID11.MX5.T24.B_0700761981	ID11.MX5.T24.C_0700761991
BAG1	6.62935662007961	6.56985560833095	6.8073549220576	6.61470984411521	6.52356195605701	6.61470984411521	7.03342300153745	7.44294349584873	7.17990909001493	7.62935662007961	7.04439411935845	7.27612440527424	6.8703647195834	7.12928301694497	6.91886323727459	7.05528243550119	6.95419631038687	7.06608919045777
BAG2	5.04439411935845	4.70043971814109	4.85798099512757	5	5.58496250072116	5.04439411935845	6.91886323727459	7.13955135239879	7	4.70043971814109	4.90689059560852	5	5.20945336562895	5.24792751344359	4.8073549220576	4.64385618977472	4.90689059560852	5.20945336562895
BAG3	6.04439411935845	5.4262647547021	5.90689059560852	6.35755200461808	6.08746284125034	6.4594316186373	6.4262647547021	6.56985560833095	6.32192809488736	6.4262647547021	6.4093909361377	5.75488750216347	6.5077946401987	6.33985000288462	5.93073733756289	5.8073549220576	5.4594316186373	5.8073549220576
BAG4	6.3037807481771	5.75488750216347	6.02236781302845	5.93073733756289	5.93073733756289	6.22881869049588	6.53915881110803	6.24792751344359	6.53915881110803	5.90689059560852	6.10852445677817	5.88264304936184	5.93073733756289	5.97727992349992	5.90689059560852	6.08746284125034	6.02236781302845	6.02236781302845
BAG5	7.71424551766612	7.8008998999203	7.78790255939143	7.70735913208088	7.85174904141606	7.75488750216347	7.8703647195834	7.91886323727459	7.79441586635011	7.71424551766612	7.59245703726808	7.72109918870718	7.95419631038687	8.09803208296053	7.85174904141606	7.74819284958946	7.7279204545632	7.84549005094437
BAG6	7.22881869049588	7.22881869049588	7.19967234483636	7.03342300153745	7.19967234483636	6.95419631038687	7.40087943628218	7.65105169117893	7.4594316186373	7.01122725542325	7.10852445677817	7.02236781302845	7.4594316186373	7.23840473932508	7.15987133677839	7.21916852046216	7.14974711950468	7.09803208296053
BAGE2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
BAHCC1	1.58496250072116	2	2	2.32192809488736	1	2	0	1	0	2	1.58496250072116	2.58496250072116	1	1	1	0	3.16992500144231	2
BAHD1	6.8073549220576	6.4093909361377	6	6.32192809488736	6.4093909361377	6.58496250072116	6.7279204545632	6.68650052718322	6.76818432477693	6.53915881110803	6.56985560833095	6.39231742277876	6.75488750216347	6.83289001416474	6.62935662007961	6.64385618977472	6.64385618977472	6.52356195605701
BAIAP2	3.70043971814109	4.16992500144231	4.4594316186373	2.32192809488736	2	1.58496250072116	3.16992500144231	3.16992500144231	3	3.8073549220576	4.39231742277876	4.08746284125034	3.90689059560852	4.32192809488736	3.8073549220576	4	3.8073549220576	3.90689059560852
BAIAP2L1	1	0	0	1	0	0	3.8073549220576	3.8073549220576	4	0	0	0	0	0	0	0	0	0
BAIAP2L2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BAIAP3	1	2	1	0	2.32192809488736	0	0	0	0	0	1	0	1	2	1	1.58496250072116	1	1
BAK1	4.8073549220576	2.58496250072116	4.64385618977472	4	4.52356195605701	4.16992500144231	5.49185309632967	5.20945336562895	5.12928301694497	4.95419631038687	4.52356195605701	4.52356195605701	4.16992500144231	4.08746284125034	3.58496250072116	4.16992500144231	4.16992500144231	4.24792751344359
BAMBI	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
BANF1	6.2667865406949	6.4757334309664	6.37503943134692	5.4262647547021	5.52356195605701	5.4262647547021	6.58496250072116	6.52356195605701	6.53915881110803	6.12928301694497	6.16992500144231	6.44294349584873	5.93073733756289	6.44294349584873	6.39231742277876	6.22881869049588	6.3037807481771	6.06608919045777
BANF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BANK1	7.2667865406949	6.98868468677217	7.12928301694497	7.45121111183233	7.62205181945638	7.54689445988764	5.24792751344359	5.64385618977472	5.39231742277876	7.01122725542325	7	6.71424551766612	7.10852445677817	7.04439411935845	7.07681559705083	6.98868468677217	6.97727992349992	6.89481776330794
BANP	6.93073733756289	7.36632221424582	7.56224242422107	7.62935662007961	7.66533591718518	7.37503943134692	6.74146698640115	6.90689059560852	6.71424551766612	7.82017896241519	7.98868468677217	7.96578428466209	7.74146698640115	7.49185309632967	7.25738784269265	7.70043971814109	7.77478705960117	7.78135971352466
BAP1	5.49185309632967	5.4594316186373	5.6724253419715	4.95419631038687	5.8073549220576	5.95419631038687	5.85798099512757	5.93073733756289	6.12928301694497	5.58496250072116	5.97727992349992	5.58496250072116	5.08746284125034	5.6724253419715	5.75488750216347	5.12928301694497	5.24792751344359	5.4262647547021
BARD1	6.10852445677817	5.52356195605701	5.52356195605701	6.28540221886225	5.88264304936184	6.24792751344359	6.90689059560852	6.95419631038687	6.71424551766612	6.04439411935845	5.52356195605701	5.75488750216347	5.64385618977472	6.18982455888002	5.70043971814109	5.83289001416474	5.97727992349992	6.02236781302845
BARHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BARHL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BARX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BARX2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
BASP1	7.75488750216347	7.97727992349992	8	10.0251395622785	10.0714623625566	10.0223678130285	8.16490692667569	8.16490692667569	8.2045711442492	8.31288295528435	8.67595703294175	8.57364718749332	8.53138146051631	8.99435343685886	9.0389189892923	9.0389189892923	8.81057163474115	8.98299357469431
BASP1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BATF	5.93073733756289	5.8073549220576	6.18982455888002	6.24792751344359	6.53915881110803	6.37503943134692	8.84862294042934	8.94836723158468	8.68999797141945	5.52356195605701	5.75488750216347	5.88264304936184	5.61470984411521	5.75488750216347	5.52356195605701	5.95419631038687	5.70043971814109	5.85798099512757
BATF2	4.8073549220576	5.08746284125034	4.64385618977472	3.4594316186373	2	1.58496250072116	4.16992500144231	4.52356195605701	4.24792751344359	5.08746284125034	4.52356195605701	4.24792751344359	4.75488750216347	4.8073549220576	3.4594316186373	5.39231742277876	5.04439411935845	5.32192809488736
BATF3	3.32192809488736	3.58496250072116	3.32192809488736	0	2.32192809488736	2	7.70735913208088	7.39231742277876	7.56985560833095	4.95419631038687	4	4.85798099512757	4.32192809488736	3.58496250072116	3.70043971814109	4	4.4594316186373	3.70043971814109
BAX	5.04439411935845	5.16992500144231	5.6724253419715	4.90689059560852	5.49185309632967	5.55458885167764	5.83289001416474	5.97727992349992	5.35755200461808	5	5.39231742277876	5.75488750216347	5.55458885167764	5.04439411935845	5.24792751344359	5.32192809488736	5.55458885167764	5.35755200461808
BAZ1A	10.0980320829605	10.0660891904578	10.0279059965699	10.243173983473	10.1786648510065	10.0279059965699	10.243173983473	10.1749256825007	10.1848753429083	10.129283016945	10.0334230015375	9.83289001416474	10.1241213118292	10.1006623390052	9.95855271543101	9.98299357469431	10	9.96434086779242
BAZ1B	9.01122725542325	8.74146698640115	9.00842862207058	9.07681559705083	9.00281501560705	8.83920378809694	9.60362634498619	9.50581155391959	9.59432460392485	8.85486838326024	8.87958324961278	8.85174904141606	9.14210705730255	9.13442632022093	9.12928301694497	8.8073549220576	8.83605035505807	8.85486838326024
BAZ2A	9.50382573799575	9.43254190038826	9.66888498426625	9.58496250072116	9.56414948998573	9.467605550083	8.81057163474115	8.71080643369935	8.4757334309664	9.35314682549808	9.37068740680722	9.19229281447077	9.63843591399047	9.34207466799914	9.54882190845875	9.31288295528435	9.43462822763673	9.44294349584873
BAZ2B	8.83920378809694	8.7176764230664	8.84862294042934	8.7176764230664	8.8073549220576	8.56605403817109	6.64385618977472	6.97727992349992	6.4594316186373	8.65105169117893	8.76818432477693	8.42206476617281	8.6582114827518	8.55842071326866	8.69348695749933	8.7176764230664	8.85798099512757	8.876516946565
BBC3	7.68650052718322	7.82654848729092	7.70735913208088	7.88264304936184	7.89481776330794	7.82654848729092	7.3037807481771	7.23840473932508	7.12928301694497	7.876516946565	8.20945336562895	8.33539035469392	8.25266543245025	8.16992500144231	8.12928301694497	8.21431912080077	8.17492568250068	8.1548181090521
BBIP1	6.28540221886225	6.3037807481771	6.22881869049588	6.35755200461808	6.5077946401987	6.4093909361377	6.49185309632967	6.4262647547021	6.74146698640115	6.12928301694497	6	5.39231742277876	6.06608919045777	5.64385618977472	5.83289001416474	6.22881869049588	6.49185309632967	6.4757334309664
BBOX1	1.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BBS1	0	0	1.58496250072116	1.58496250072116	2.32192809488736	1	1	2	0	0	1.58496250072116	2	1.58496250072116	1	1	0	1	1
BBS10	3.4594316186373	4.70043971814109	3.4594316186373	3.58496250072116	4.64385618977472	4.16992500144231	3.58496250072116	3.8073549220576	4.16992500144231	3.58496250072116	3.58496250072116	3.32192809488736	4.58496250072116	4.08746284125034	4	3.70043971814109	4.08746284125034	3.70043971814109
BBS12	3.16992500144231	3.58496250072116	2.58496250072116	3.8073549220576	4.08746284125034	3.90689059560852	3.32192809488736	3.70043971814109	3.70043971814109	3.32192809488736	2.58496250072116	2.58496250072116	3.16992500144231	2.8073549220576	3.32192809488736	3.16992500144231	1	2.58496250072116
BBS2	6.61470984411521	6.24792751344359	6	6.65821148275179	6.76818432477693	6.65821148275179	4.08746284125034	4.24792751344359	4.85798099512757	6.4594316186373	6.28540221886225	6.14974711950468	6.10852445677817	6.14974711950468	6.14974711950468	6.37503943134692	6.12928301694497	6.56985560833095
BBS4	5.4594316186373	5.12928301694497	5.39231742277876	5.28540221886225	5.24792751344359	5.28540221886225	5.04439411935845	5.04439411935845	5	5.04439411935845	5.32192809488736	5.08746284125034	5.6724253419715	5.08746284125034	5	5.49185309632967	5.04439411935845	5.90689059560852
BBS5	1.58496250072116	1	0	2.32192809488736	2.58496250072116	2.32192809488736	2.8073549220576	3	3.32192809488736	2.32192809488736	1	2.32192809488736	2.58496250072116	0	2.32192809488736	2	1	2
BBS7	5.24792751344359	5.39231742277876	4.8073549220576	5.4594316186373	5.75488750216347	5.6724253419715	6.08746284125034	6.35755200461808	6.06608919045777	5.12928301694497	5.16992500144231	5.4262647547021	5.6724253419715	5.49185309632967	5.75488750216347	5.16992500144231	5.04439411935845	5.35755200461808
BBS9	4.70043971814109	4.39231742277876	4.85798099512757	4.90689059560852	4.75488750216347	4.70043971814109	4.70043971814109	4.24792751344359	4.24792751344359	4.85798099512757	4.32192809488736	4.85798099512757	4.4594316186373	4.64385618977472	4.4594316186373	4.70043971814109	5	4.75488750216347
BBX	9.96289600533726	9.79116288855502	10.0140204703149	10.0794847838268	10.1649069266757	10.0901124196643	9.54496443278924	9.62570884306447	9.55842071326866	9.9915218460757	9.77313920671969	9.62935662007961	9.98441845880114	9.78463484555752	9.82017896241519	9.67419226814568	9.70390357344466	9.7515440590891
BCAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAP29	7.49185309632967	7.38370429247405	7.19967234483636	7.13955135239879	7.5077946401987	7.19967234483636	7.82654848729092	7.68650052718322	7.84549005094437	7.32192809488736	7.56985560833095	7.33985000288462	7.4594316186373	7.52356195605701	7.23840473932508	7.29462074889163	7.17990909001493	7.21916852046216
BCAP31	7.75488750216347	7.91288933622996	7.86418614465428	7.4757334309664	7.16992500144231	7.36632221424582	7.73470962022584	7.19967234483636	7.29462074889163	8.70735913208088	8.83605035505807	9.06069593168755	7.90689059560852	8.23840473932508	7.88874324889826	8.48381577726426	8.33091687811462	8.42206476617281
BCAR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAR3	3.70043971814109	3	3.4594316186373	3.8073549220576	3.70043971814109	4.08746284125034	4.39231742277876	4.52356195605701	4.32192809488736	4.16992500144231	4.52356195605701	3.8073549220576	5.04439411935845	4.70043971814109	5.28540221886225	3.70043971814109	3.70043971814109	4.08746284125034
BCAR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAS1	3	4	3.16992500144231	3.4594316186373	3.32192809488736	2.58496250072116	2.8073549220576	3	3	3.8073549220576	4.32192809488736	4.16992500144231	4	4.64385618977472	4	3	3.16992500144231	4.58496250072116
BCAS2	7.36632221424582	7.25738784269265	6.89481776330794	7.09803208296053	6.90689059560852	7.08746284125034	7.49984588708321	7.59991284218713	7.8703647195834	6.94251450533924	7.10852445677817	7.45121111183233	6.68650052718322	6.97727992349992	6.90689059560852	7.16992500144231	7.02236781302845	7.16992500144231
BCAS3	4.58496250072116	4.75488750216347	4.52356195605701	4.70043971814109	5.24792751344359	4.24792751344359	4.24792751344359	4.32192809488736	4	4.70043971814109	4.24792751344359	4.58496250072116	4.90689059560852	4.8073549220576	5.32192809488736	4.58496250072116	4.58496250072116	5.08746284125034
BCAS4	4.90689059560852	5.58496250072116	5.58496250072116	5.58496250072116	5.52356195605701	6.08746284125034	5.49185309632967	4.52356195605701	5.16992500144231	5.49185309632967	5.75488750216347	6.22881869049588	4.85798099512757	5.88264304936184	5.39231742277876	5.61470984411521	5.16992500144231	5.85798099512757
BCAT1	5.85798099512757	6.18982455888002	5.24792751344359	9.09275714091985	9.15228484230658	9.20212382383046	7.3037807481771	7.4093909361377	7.35755200461808	7.51569983828404	8.23840473932508	7.98299357469431	7.73470962022584	7.72109918870718	7.59991284218713	7.99435343685886	8.23840473932508	8.08214904135387
BCAT2	3.32192809488736	3.4594316186373	3.58496250072116	3.16992500144231	2.8073549220576	3.32192809488736	4.24792751344359	4.75488750216347	4.85798099512757	2.58496250072116	3.8073549220576	3.70043971814109	2	3.58496250072116	3.8073549220576	3	3.32192809488736	2.32192809488736
BCCIP	8.09803208296053	7.94836723158468	8.22881869049588	7.59245703726808	7.86418614465428	7.59245703726808	9.2807707701306	9.44708322620965	9.32192809488736	7.74819284958946	8.10328780841202	8.19967234483636	8.29920801838728	8.17990909001493	8.11894107272351	7.94251450533924	8.04984854945056	7.97154355395077
BCDIN3D	4.32192809488736	5	4.75488750216347	5.16992500144231	4.95419631038687	5.39231742277876	4.8073549220576	4.8073549220576	4.90689059560852	5	5.4262647547021	5.49185309632967	4.8073549220576	4.8073549220576	5.08746284125034	4.85798099512757	4.58496250072116	5.32192809488736
BCHE	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCKDHA	1.58496250072116	0	2	1	2.32192809488736	0	2	2.32192809488736	2.32192809488736	2.32192809488736	0	2.58496250072116	0	1.58496250072116	1	2.32192809488736	2	0
BCKDHB	4.4594316186373	4.39231742277876	3.70043971814109	4.24792751344359	4	4.85798099512757	4.52356195605701	5.04439411935845	4.4594316186373	4	4.16992500144231	4	3.70043971814109	4.24792751344359	4	3.70043971814109	4.58496250072116	3.90689059560852
BCKDK	5.16992500144231	4.52356195605701	4.8073549220576	5.04439411935845	5.24792751344359	5.28540221886225	5.04439411935845	5.24792751344359	5.04439411935845	5.28540221886225	4.24792751344359	5.20945336562895	5.4262647547021	5.6724253419715	4.64385618977472	5	5.08746284125034	4.85798099512757
BCL10	7.38370429247405	7.2667865406949	7.08746284125034	7.12928301694497	7.58496250072116	6.90689059560852	7.05528243550119	7.38370429247405	7.24792751344359	7.16992500144231	7.18982455888002	7.31288295528436	7.74146698640115	7.54689445988764	6.97727992349992	7.12928301694497	7.34872815423108	7.23840473932508
BCL11A	7.8073549220576	7.93073733756289	7.876516946565	8.28540221886225	8.10852445677817	8.18487534290828	6.3037807481771	6.52356195605701	6.28540221886225	8.38370429247405	7.75488750216347	7.6724253419715	8.63299519714296	8.57364718749332	8.40087943628218	8.31288295528435	8.51963625284321	8.48784003382305
BCL11B	10.6821167649501	10.7168194613299	10.7846348455575	10.9373738201921	10.8462739113499	10.9373738201921	9.96866679319521	10.1611318829843	9.91587937883577	10.8864586957037	10.6821167649501	10.6156296369681	10.977995368613	10.7598881832218	10.9607259948391	10.6238814900135	10.7657004876511	10.8525295094042
BCL2	7.90689059560852	7.5077946401987	7.62935662007961	6.71424551766612	6.53915881110803	6.62935662007961	8.4178525148859	8.49185309632967	8.38370429247405	7.76155123244448	7.44294349584873	7.21916852046216	7.82017896241519	7.66533591718518	7.70735913208088	7.57742882803575	7.64385618977472	7.49185309632967
BCL2A1	7.62935662007961	7.65821148275179	7.54689445988764	8.87958324961278	8.77807712953536	9.06339508128851	9.36413465500805	9.1873520732005	9.33315535031062	9.34207466799914	9.44086916761087	9.54882190845875	8.47167521439204	8.93663793900257	8.60362634498619	9.54303182025524	9.467605550083	9.44914864537544
BCL2L1	5.04439411935845	5.20945336562895	5.4594316186373	5.04439411935845	4.08746284125034	5	6.95419631038687	6.8073549220576	6.6724253419715	5.52356195605701	5.75488750216347	5.7279204545632	5.55458885167764	5.08746284125034	5.6724253419715	5.32192809488736	5.7279204545632	5.32192809488736
BCL2L10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL2L11	7.4757334309664	7.33985000288462	7.14974711950468	7.61470984411521	7.57742882803575	7.68650052718322	7.72109918870718	7.62935662007961	7.70735913208088	7.05528243550119	7.08746284125034	7.05528243550119	7.25738784269265	7.59245703726808	7.4757334309664	7.10852445677817	7.02236781302845	7.09803208296053
BCL2L12	4.32192809488736	4.64385618977472	5.20945336562895	4.32192809488736	4.52356195605701	5.08746284125034	6.08746284125034	6.35755200461808	5.88264304936184	4.85798099512757	4.52356195605701	4.24792751344359	4.39231742277876	4.95419631038687	4.64385618977472	4.32192809488736	4.75488750216347	4.75488750216347
BCL2L13	7.56985560833095	7.62935662007961	7.467605550083	7.43462822763672	7.53138146051631	7.38370429247405	7.78135971352466	7.66533591718518	7.59991284218713	7.89481776330794	7.68650052718322	7.86418614465428	7.65105169117893	7.59245703726808	7.68650052718322	7.49984588708321	7.60733031374961	7.62935662007961
BCL2L14	1.58496250072116	0	1.58496250072116	0	0	1	3.70043971814109	4.32192809488736	3.90689059560852	3	0	1	0	0	2.58496250072116	0	1	2
BCL2L15	1	1	2	1.58496250072116	1.58496250072116	2	2	1	2	0	1.58496250072116	0	1	0	2	0	0	0
BCL2L2	4.64385618977472	4.16992500144231	4.32192809488736	4.32192809488736	4.24792751344359	5.16992500144231	3.70043971814109	3.70043971814109	4	3.8073549220576	4.39231742277876	4.70043971814109	4.58496250072116	4.70043971814109	4.4594316186373	4.32192809488736	5.04439411935845	4.95419631038687
BCL2L2-PABPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL3	7.57742882803575	7.79441586635011	8.03342300153745	8.79116288855502	8.7279204545632	8.45532722030456	8.04439411935845	8.35314682549808	8.02790599656988	6.94251450533924	7.40087943628218	7.82017896241519	8.08746284125034	7.59245703726808	7.8008998999203	7.62205181945638	7.65821148275179	7.52356195605701
BCL6	7.59991284218713	7.74146698640115	7.97727992349992	9.18487534290828	9.12670447284319	8.86108690599539	7.49185309632967	7.98299357469431	7.53138146051631	7.57742882803575	7.73470962022584	7.71424551766612	7.97727992349992	7.61470984411521	7.59991284218713	7.56224242422107	7.467605550083	7.70043971814109
BCL6B	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL7A	5.55458885167764	5.90689059560852	6.06608919045777	6.37503943134692	6.18982455888002	6.02236781302845	6.12928301694497	6.49185309632967	6.14974711950468	5.85798099512757	5.61470984411521	6.16992500144231	6.18982455888002	6.04439411935845	5.90689059560852	6.08746284125034	6.14974711950468	5.6724253419715
BCL7B	6.12928301694497	6.35755200461808	6.32192809488736	6.06608919045777	6.16992500144231	5.83289001416474	6.49185309632967	6.64385618977472	6.52356195605701	5.64385618977472	6.04439411935845	5.75488750216347	6.4093909361377	5.7279204545632	5.95419631038687	5.70043971814109	5.97727992349992	6
